"","x","y","celltypes"
"cell7993...23993",3612.56915843114,3039.40439736471,"E"
"cell7994...23994",2836.47814532742,3640.72708971798,"E"
"cell7995...23995",2982.52406530082,2402.27086795494,"E"
"cell7996...23996",3103.21621783078,2185.71267649531,"E"
"cell7997...23997",2791.21678695083,2184.71676763147,"E"
"cell7998...23998",3880.20947016776,2760.26688423008,"E"
"cell7999...23999",2361.07792891562,2074.04361246154,"E"
"cell8000...24000",3572.10725406185,3180.19420746714,"E"
"cell1...24001",531.0173262842,2256.53030909598,"E"
"cell2...24002",744.24779927358,2255.38304727525,"E"
"cell3...24003",1145.70672670379,3555.46467052773,"E"
"cell4...24004",1816.41557998955,2840.30072716996,"E"
"cell5...24005",403.363862074912,3431.80386628956,"E"
"cell6...24006",1796.77936993539,2306.60822149366,"E"
"cell7...24007",1889.3505372107,2176.47325899452,"E"
"cell8...24008",1321.59558497369,2410.05387669429,"E"
"cell9...24009",1258.22808779776,2042.36818570644,"E"
"cell10...24010",123.572540935129,3190.80298487097,"E"
"cell11...24011",411.949149798602,3445.13020152226,"E"
"cell12...24012",353.113505057991,3077.80659524724,"E"
"cell13...24013",1374.04569331557,2157.63515420258,"E"
"cell14...24014",768.207436427474,2192.25159753114,"E"
"cell15...24015",1539.68283999711,3892.6766840741,"E"
"cell16...24016",995.398484170437,2772.42102008313,"E"
"cell17...24017",1435.23701652884,3934.29670156911,"E"
"cell18...24018",1983.81218966097,3445.40043408051,"E"
"cell19...24019",760.070358868688,3828.78114841878,"E"
"cell20...24020",1554.89044263959,3655.67896980792,"E"
"cell21...24021",1869.41046221182,2209.27078882232,"E"
"cell22...24022",424.285042565316,2201.566234231,"E"
"cell23...24023",1303.34753217176,2166.25220282003,"E"
"cell24...24024",251.110191922635,2845.05975060165,"E"
"cell25...24025",534.441337455064,2984.37867453322,"E"
"cell26...24026",772.228185087442,3160.19159648567,"E"
"cell27...24027",26.7806663177907,3129.1553103365,"E"
"cell28...24028",764.775914140046,3268.84727692232,"E"
"cell29...24029",1739.38169144094,2892.84246368334,"E"
"cell30...24030",680.697993375361,3766.96671685204,"E"
"cell31...24031",964.16023094207,2932.42147751153,"E"
"cell32...24032",1199.13165085018,2100.84087355062,"E"
"cell33...24033",987.082614097744,2566.67051929981,"E"
"cell34...24034",372.435202822089,3753.41836921871,"E"
"cell35...24035",1654.74663721398,3904.60613090545,"E"
"cell36...24036",1336.93347638473,2196.64337299764,"E"
"cell37...24037",1588.47972145304,2564.14095917717,"E"
"cell38...24038",215.887251775712,3963.48470868543,"E"
"cell39...24039",1447.42189208046,3237.23842343315,"E"
"cell40...24040",822.548859287053,2079.45513213053,"E"
"cell41...24041",1641.89258823171,2696.66792545468,"E"
"cell42...24042",1294.12038763985,3022.99850573763,"E"
"cell43...24043",1565.86552457884,2420.27382832021,"E"
"cell44...24044",1106.07262328267,2747.68573511392,"E"
"cell45...24045",1059.43916039541,2515.12789307162,"E"
"cell46...24046",1578.71246337891,3770.60366468504,"E"
"cell47...24047",46.6624046675861,2067.81973736361,"E"
"cell48...24048",954.46013007313,2773.01541808993,"E"
"cell49...24049",1464.6274773404,2920.47818563879,"E"
"cell50...24050",1385.46311296523,2503.43156140298,"E"
"cell51...24051",955.23924427107,3102.96159097925,"E"
"cell52...24052",1722.4189536646,3293.79616118968,"E"
"cell53...24053",876.194214448333,3322.20132369548,"E"
"cell54...24054",489.594554062933,3764.47857031599,"E"
"cell55...24055",141.358094289899,3810.3153523989,"E"
"cell56...24056",198.932320345193,2703.24525143951,"E"
"cell57...24057",632.5434143655,2097.78091683984,"E"
"cell58...24058",1037.26852638647,2330.57344006374,"E"
"cell59...24059",1324.0101528354,2578.53979058564,"E"
"cell60...24060",813.660374376923,2560.06457097828,"E"
"cell61...24061",1825.75184851885,2101.04728443548,"E"
"cell62...24062",587.206745520234,3307.5505788438,"E"
"cell63...24063",918.131452519447,3227.36550867558,"E"
"cell64...24064",664.789348375052,3309.36770420521,"E"
"cell65...24065",1301.74093414098,3978.08019211516,"E"
"cell66...24066",516.033561434597,2676.05329677463,"E"
"cell67...24067",957.090496551245,3616.84077745304,"E"
"cell68...24068",1532.62134129182,3117.82388621941,"E"
"cell69...24069",168.493828736246,2711.29706734791,"E"
"cell70...24070",1750.64266007394,3012.18023151159,"E"
"cell71...24071",678.145875688642,3805.89446704835,"E"
"cell72...24072",1678.88070037588,3818.06761724874,"E"
"cell73...24073",693.366978317499,2876.66858639568,"E"
"cell74...24074",667.549861595035,3916.194466874,"E"
"cell75...24075",952.702490147203,3249.54203469679,"E"
"cell76...24076",1784.39667169005,2865.8073968254,"E"
"cell77...24077",1728.67894126102,2943.42303555459,"E"
"cell78...24078",779.979086946696,3090.34291980788,"E"
"cell79...24079",1554.64139766991,3145.56864695624,"E"
"cell80...24080",1921.23599443585,3071.44265668467,"E"
"cell81...24081",869.318969547749,3564.07288229093,"E"
"cell82...24082",1425.02935742959,2553.02165728062,"E"
"cell83...24083",799.988737795502,2208.86357408017,"E"
"cell84...24084",650.704303756356,2520.03445802256,"E"
"cell85...24085",1514.17429605499,3953.76991247758,"E"
"cell86...24086",405.384510289878,2418.06551022455,"E"
"cell87...24087",1422.24244493991,2725.75592249632,"E"
"cell88...24088",243.383842054754,3356.41259327531,"E"
"cell89...24089",490.977027919143,3311.60823209211,"E"
"cell90...24090",286.60875884816,2019.5479746908,"E"
"cell91...24091",479.25883019343,3967.20781177282,"E"
"cell92...24092",117.868754547089,3690.20353676751,"E"
"cell93...24093",1284.57651706412,2942.39016110078,"E"
"cell94...24094",1752.53842538223,2979.89084385335,"E"
"cell95...24095",1557.82935488969,2546.92274751142,"E"
"cell96...24096",1594.61765177548,3386.12698204815,"E"
"cell97...24097",910.54890723899,3959.91526870057,"E"
"cell98...24098",820.168164093047,2863.10222465545,"E"
"cell99...24099",1621.74048554152,2321.29262248054,"E"
"cell100...24100",1209.86658055335,3851.90082062036,"E"
"cell101...24101",1309.44785615429,3107.63530060649,"E"
"cell102...24102",706.394543871284,2034.42618949339,"E"
"cell103...24103",540.520291775465,2647.23752299324,"E"
"cell104...24104",1985.3681223467,3563.21833888069,"E"
"cell105...24105",1266.98652887717,2961.38059394434,"E"
"cell106...24106",426.416270434856,2568.46677791327,"E"
"cell107...24107",258.74469615519,2847.51195367426,"E"
"cell108...24108",956.236068625003,2303.13652567565,"E"
"cell109...24109",1848.14893966541,2307.32381995767,"E"
"cell110...24110",1197.52193428576,3037.80421568081,"E"
"cell111...24111",1952.34138984233,2149.6336273849,"E"
"cell112...24112",1463.58502376825,3745.91087456793,"E"
"cell113...24113",713.453824166209,3553.74224763364,"E"
"cell114...24114",862.947381101549,2003.71423363686,"E"
"cell115...24115",296.423121355474,3514.49921075255,"E"
"cell116...24116",26.1551509611309,3015.73943672702,"E"
"cell117...24117",1431.13213218749,2293.55017514899,"E"
"cell118...24118",206.368471495807,3291.45947331563,"E"
"cell119...24119",892.568697221577,2137.88125710562,"E"
"cell120...24120",1280.20209027454,3914.34960439801,"E"
"cell121...24121",1983.67724008858,2978.47837861627,"E"
"cell122...24122",991.187155712396,2227.5517093949,"E"
"cell123...24123",968.699048738927,3654.07091658562,"E"
"cell124...24124",346.884669736028,2101.81680554524,"E"
"cell125...24125",1509.64188901708,2529.35591107234,"E"
"cell126...24126",907.790978439152,3182.0466639474,"E"
"cell127...24127",1022.33956754208,2528.17060425878,"E"
"cell128...24128",415.090226568282,3390.17968159169,"E"
"cell129...24129",457.316285464913,2305.92366680503,"E"
"cell130...24130",1191.42399262637,3340.40299989283,"E"
"cell131...24131",1149.74439656362,3569.92430146784,"E"
"cell132...24132",154.128760565072,2037.26164996624,"E"
"cell133...24133",71.081159170717,3770.06107242778,"E"
"cell134...24134",1285.59098439291,3251.92826986313,"E"
"cell135...24135",1857.23039926961,3789.63880334049,"E"
"cell136...24136",1196.18484470993,2021.66508790106,"E"
"cell137...24137",1121.80149601772,2487.66476335004,"E"
"cell138...24138",1052.05544782802,2428.19961160421,"E"
"cell139...24139",1970.19044775516,2591.85583051294,"E"
"cell140...24140",1015.28364466503,2812.71419348195,"E"
"cell141...24141",1365.57615734637,3070.89946698397,"E"
"cell142...24142",1203.08243529871,3718.35418324918,"E"
"cell143...24143",477.737355511636,3696.75217894837,"E"
"cell144...24144",516.331853345037,2011.6329411976,"E"
"cell145...24145",1458.61924672499,3397.74373266846,"E"
"cell146...24146",905.141662806273,3097.52984624356,"E"
"cell147...24147",350.253536831588,2604.1099797003,"E"
"cell148...24148",1493.39653924108,2180.42740738019,"E"
"cell149...24149",209.975280798972,3480.95466010273,"E"
"cell150...24150",1729.08989805728,3001.94094283506,"E"
"cell151...24151",1229.28994335234,3254.68962965533,"E"
"cell152...24152",1114.31907769293,3669.89279445261,"E"
"cell153...24153",657.554638106376,3399.28160235286,"E"
"cell154...24154",906.262890901417,3716.52298420668,"E"
"cell155...24155",1000.88194524869,2134.80948656797,"E"
"cell156...24156",361.732722260058,3244.74416812882,"E"
"cell157...24157",1059.26120560616,2952.42848945782,"E"
"cell158...24158",150.551491416991,2088.7265810743,"E"
"cell159...24159",555.511865299195,3139.33663675562,"E"
"cell160...24160",425.399038475007,3668.51775767282,"E"
"cell161...24161",569.580961950123,2341.50872845203,"E"
"cell162...24162",1790.18820589408,3657.30642015114,"E"
"cell163...24163",892.470646649599,3357.43336938322,"E"
"cell164...24164",1559.96977956966,3054.65890327469,"E"
"cell165...24165",1761.23806973919,3637.64771446586,"E"
"cell166...24166",826.248419005424,3909.57719320431,"E"
"cell167...24167",127.616961020976,2420.12905562297,"E"
"cell168...24168",670.974983368069,2081.20994921774,"E"
"cell169...24169",1447.45189324021,3169.19666761532,"E"
"cell170...24170",675.230666995049,2223.54519274086,"E"
"cell171...24171",1260.82824496552,2262.56345352158,"E"
"cell172...24172",1681.22910801321,3432.79000325128,"E"
"cell173...24173",1712.26332942024,3259.19520389289,"E"
"cell174...24174",782.718562055379,3860.18531722948,"E"
"cell175...24175",760.987771209329,2937.98945704475,"E"
"cell176...24176",1790.89085198939,2611.46679800004,"E"
"cell177...24177",1288.63152582198,3644.01086000726,"E"
"cell178...24178",1482.15729743242,3095.13547737151,"E"
"cell179...24179",1210.60689305887,2453.58430035412,"E"
"cell180...24180",1806.16322299466,2217.96096069738,"E"
"cell181...24181",587.460310198367,3606.98096919805,"E"
"cell182...24182",382.520219776779,3704.3002420105,"E"
"cell183...24183",1772.90188660845,2680.4333999753,"E"
"cell184...24184",1006.67897146195,2252.54928413779,"E"
"cell185...24185",1754.11508604884,2975.39598681033,"E"
"cell186...24186",378.387244883925,3714.14188621566,"E"
"cell187...24187",1516.20610477403,3275.84366966039,"E"
"cell188...24188",1448.99778533727,2649.79057339951,"E"
"cell189...24189",1887.44963658974,3817.40741059184,"E"
"cell190...24190",1095.29317403212,2352.51502227038,"E"
"cell191...24191",1423.48773544654,2691.14566408098,"E"
"cell192...24192",777.810199651867,3316.12933939323,"E"
"cell193...24193",201.74625236541,3524.30558996275,"E"
"cell194...24194",1854.60417717695,2546.24582920223,"E"
"cell195...24195",566.465000621974,2132.34965177253,"E"
"cell196...24196",1181.14631762728,2724.66475656256,"E"
"cell197...24197",220.721209887415,2323.660380207,"E"
"cell198...24198",1681.01406423375,2095.73109680787,"E"
"cell199...24199",635.927368886769,2982.62476874515,"E"
"cell200...24200",1565.7026739791,2684.2177696526,"E"
"cell201...24201",535.016414709389,3316.95604883134,"E"
"cell202...24202",437.290569767356,2083.29886477441,"E"
"cell203...24203",1033.59367279336,3329.93477676064,"E"
"cell204...24204",537.901184055954,3878.57152847573,"E"
"cell205...24205",362.336654681712,2270.8244859241,"E"
"cell206...24206",1037.15227497742,3766.67659217492,"E"
"cell207...24207",1125.56587159634,2739.62522856891,"E"
"cell208...24208",258.313708938658,3151.1498382315,"E"
"cell209...24209",512.73520803079,3182.06953816116,"E"
"cell210...24210",1435.87055196986,3178.93326235935,"E"
"cell211...24211",1922.81987285241,2241.537112277,"E"
"cell212...24212",200.281693134457,3556.76527088508,"E"
"cell213...24213",1526.44537901506,3445.72714436799,"E"
"cell214...24214",1895.93270933256,3897.7435878478,"E"
"cell215...24215",1637.26937677711,3117.08583822474,"E"
"cell216...24216",616.584661416709,3786.95388743654,"E"
"cell217...24217",1299.15892099962,3272.12317893282,"E"
"cell218...24218",1906.71090222895,2037.62420639396,"E"
"cell219...24219",1907.46530005708,3372.90065223351,"E"
"cell220...24220",679.958406835794,2246.57068448141,"E"
"cell221...24221",524.948220234364,2396.58771688119,"E"
"cell222...24222",330.907866358757,2995.12797081843,"E"
"cell223...24223",644.33611324057,3469.3232672289,"E"
"cell224...24224",1020.25041310117,2201.56598975882,"E"
"cell225...24225",1847.93694270775,3368.30209754407,"E"
"cell226...24226",1021.91939670593,3844.57247471437,"E"
"cell227...24227",515.242521651089,3854.39837118611,"E"
"cell228...24228",92.9217739030719,3639.82567330822,"E"
"cell229...24229",835.71251668036,2006.13172957674,"E"
"cell230...24230",1708.00300454721,2706.42605330795,"E"
"cell231...24231",694.461355451494,3556.25993944705,"E"
"cell232...24232",262.884641066194,3026.13852499053,"E"
"cell233...24233",748.973729088902,2018.32654187456,"E"
"cell234...24234",1262.84045679495,3622.9336229153,"E"
"cell235...24235",780.15786735341,2203.38656893,"E"
"cell236...24236",1379.25569759682,3746.63062719628,"E"
"cell237...24237",1378.82682494819,2668.37856918573,"E"
"cell238...24238",1109.80124631897,3000.08459202945,"E"
"cell239...24239",859.248815570027,2661.10494127497,"E"
"cell240...24240",905.440125614405,2992.88032297045,"E"
"cell241...24241",612.886517774314,2643.72594421729,"E"
"cell242...24242",1156.70788800344,2753.31660266966,"E"
"cell243...24243",1820.74060849845,2258.21857340634,"E"
"cell244...24244",285.208164248616,2261.97685580701,"E"
"cell245...24245",830.095250625163,2186.28014856949,"E"
"cell246...24246",421.851501334459,2892.3602597788,"E"
"cell247...24247",857.500741723925,3118.4189808555,"E"
"cell248...24248",265.379950404167,2530.1274145022,"E"
"cell249...24249",920.192891731858,2108.7224399671,"E"
"cell250...24250",1885.91411849484,3356.62457067519,"E"
"cell251...24251",1523.94772320986,3335.89850505814,"E"
"cell252...24252",1865.8196576871,3205.69318393245,"E"
"cell253...24253",941.356995142996,2818.19748831913,"E"
"cell254...24254",1207.17613538727,2300.64682243392,"E"
"cell255...24255",969.979361165315,3417.06281155348,"E"
"cell256...24256",217.61263301596,3192.07848748192,"E"
"cell257...24257",495.453665964305,3005.40129095316,"E"
"cell258...24258",997.029061429203,3188.32450872287,"E"
"cell259...24259",745.733416173607,2079.96842078865,"E"
"cell260...24260",1869.38274046406,2691.51086686179,"E"
"cell261...24261",1047.9721557349,2655.9541686438,"E"
"cell262...24262",634.289343375713,2875.94758206978,"E"
"cell263...24263",555.932058952749,3397.91448973119,"E"
"cell264...24264",1575.08101547137,3430.39346626028,"E"
"cell265...24265",1404.92502506822,3322.36442295834,"E"
"cell266...24266",330.055277328938,3714.45031836629,"E"
"cell267...24267",128.915077541023,3686.6076788865,"E"
"cell268...24268",1509.41124325618,2669.73449336365,"E"
"cell269...24269",1240.82006607205,3510.24630106986,"E"
"cell270...24270",339.153533335775,3865.13789277524,"E"
"cell271...24271",124.428104609251,2342.97415381297,"E"
"cell272...24272",218.05853722617,2500.26600249112,"E"
"cell273...24273",763.432703446597,2641.88410015777,"E"
"cell274...24274",338.621829170734,2092.89138764143,"E"
"cell275...24275",597.305084113032,3790.46932607889,"E"
"cell276...24276",384.419070091099,2321.0955853574,"E"
"cell277...24277",514.340042602271,3261.43755810335,"E"
"cell278...24278",362.463645637035,2135.5889798142,"E"
"cell279...24279",954.627419356257,3160.62097810209,"E"
"cell280...24280",1541.47408576682,3861.88245657831,"E"
"cell281...24281",55.5742448195815,3844.46228807792,"E"
"cell282...24282",1054.62155397981,3793.32535108551,"E"
"cell283...24283",1760.63813781366,3375.54339179769,"E"
"cell284...24284",746.126743964851,3859.50313229114,"E"
"cell285...24285",95.9182633087039,2525.06922138855,"E"
"cell286...24286",277.256493456662,2660.42689559981,"E"
"cell287...24287",642.984240781516,3866.14371463656,"E"
"cell288...24288",309.663222637028,2404.57963291556,"E"
"cell289...24289",264.456344302744,3982.90492407978,"E"
"cell290...24290",442.611855454743,2518.08065641671,"E"
"cell291...24291",452.76159234345,3011.87161542475,"E"
"cell292...24292",262.83306768164,3777.38739224151,"E"
"cell293...24293",1963.12692062929,3750.05840882659,"E"
"cell294...24294",654.027453623712,3459.0434669517,"E"
"cell295...24295",1013.87899415568,2379.11504739895,"E"
"cell296...24296",1362.88502952084,2175.24009943008,"E"
"cell297...24297",198.338206391782,2140.32198116183,"E"
"cell298...24298",237.805116456002,3038.70442416519,"E"
"cell299...24299",100.879319012165,2840.77751776204,"E"
"cell300...24300",1858.50783949718,2144.14099510759,"E"
"cell301...24301",1347.42446569726,2133.42829840258,"E"
"cell302...24302",189.715710934252,3410.2299339138,"E"
"cell303...24303",985.192241612822,3951.54183870181,"E"
"cell304...24304",923.103681299835,2746.44978856668,"E"
"cell305...24305",750.433061737567,3446.70360768214,"E"
"cell306...24306",1982.19843907282,3441.10103556886,"E"
"cell307...24307",352.701427415013,2369.29435562342,"E"
"cell308...24308",1626.87041703612,3184.44720422849,"E"
"cell309...24309",136.893274262547,3961.36807464063,"E"
"cell310...24310",800.899493508041,2840.7402751036,"E"
"cell311...24311",282.288651447743,2680.70462392643,"E"
"cell312...24312",386.619724798948,2620.03539735451,"E"
"cell313...24313",1682.70343355834,3039.951863233,"E"
"cell314...24314",1439.82797674835,2878.65028670058,"E"
"cell315...24315",534.424166195095,2881.39824569225,"E"
"cell316...24316",990.003289654851,2102.2515585646,"E"
"cell317...24317",166.22779564932,3026.41714271158,"E"
"cell318...24318",707.768481224775,3975.50983028486,"E"
"cell319...24319",1938.41761071235,3369.11130044609,"E"
"cell320...24320",1249.42837934941,3795.65817117691,"E"
"cell321...24321",1329.23649949953,2271.91172540188,"E"
"cell322...24322",624.979312997311,2198.85045988485,"E"
"cell323...24323",811.37922545895,3260.9760495834,"E"
"cell324...24324",1992.15474305674,3381.29034033045,"E"
"cell325...24325",1710.16471274197,2203.00639746711,"E"
"cell326...24326",1907.09679201245,3012.65995483845,"E"
"cell327...24327",1624.61018469185,2615.74841290712,"E"
"cell328...24328",1564.36423165724,2113.53702656925,"E"
"cell329...24329",535.756257828325,2947.68331898376,"E"
"cell330...24330",1524.30305909365,2741.1021348089,"E"
"cell331...24331",1972.62317826971,2097.5490459241,"E"
"cell332...24332",587.211098056287,2498.94892517477,"E"
"cell333...24333",798.702213913202,2993.50222339854,"E"
"cell334...24334",1624.26304770634,3506.41335267574,"E"
"cell335...24335",154.303338378668,3642.73703983054,"E"
"cell336...24336",727.393619716167,2130.1348740235,"E"
"cell337...24337",885.184934362769,3298.44804154709,"E"
"cell338...24338",313.428265042603,3523.0197077617,"E"
"cell339...24339",1164.41054036841,2465.03044990823,"E"
"cell340...24340",1940.32435771078,3179.10080216825,"E"
"cell341...24341",1978.99966686964,3518.15069047734,"E"
"cell342...24342",352.904072962701,2690.88906841353,"E"
"cell343...24343",1084.26084881648,2675.49211252481,"E"
"cell344...24344",768.607784062624,2968.81770854816,"E"
"cell345...24345",1352.3281016387,3857.74078732356,"E"
"cell346...24346",538.58755948022,2029.98584276065,"E"
"cell347...24347",938.501884695143,3064.09382633865,"E"
"cell348...24348",343.600164633244,2085.8416617848,"E"
"cell349...24349",738.378924783319,2879.32464433834,"E"
"cell350...24350",1450.81054512411,2693.05727956817,"E"
"cell351...24351",972.298208624125,3690.09462976828,"E"
"cell352...24352",127.604933455586,2393.96227523685,"E"
"cell353...24353",1569.09245997667,3257.11838109419,"E"
"cell354...24354",836.643271613866,2571.12180860713,"E"
"cell355...24355",1962.03616959974,2563.95758409053,"E"
"cell356...24356",565.767911728472,2844.38993455842,"E"
"cell357...24357",1695.76429901645,3809.57060912624,"E"
"cell358...24358",164.478461723775,2870.23150315508,"E"
"cell359...24359",1772.91750116274,2255.62645727769,"E"
"cell360...24360",943.861461710185,3463.46838446334,"E"
"cell361...24361",218.201926909387,2378.49976075813,"E"
"cell362...24362",666.555969044566,3017.62283407152,"E"
"cell363...24363",1674.83313847333,2627.26283958182,"E"
"cell364...24364",553.699683398008,3456.91645611078,"E"
"cell365...24365",1174.07028283924,3179.91278925911,"E"
"cell366...24366",1673.46453946084,3444.55415243283,"E"
"cell367...24367",142.30804797262,2947.01051898301,"E"
"cell368...24368",1405.55748669431,3552.85208392888,"E"
"cell369...24369",1397.64907443896,3274.87191651016,"E"
"cell370...24370",927.9247620143,3776.22491307557,"E"
"cell371...24371",873.862220905721,3507.44626345113,"E"
"cell372...24372",1124.35357552022,2078.83074972779,"E"
"cell373...24373",1856.96645267308,2765.22684842348,"E"
"cell374...24374",460.932828485966,3166.20859736577,"E"
"cell375...24375",443.627508822829,3963.28677562997,"E"
"cell376...24376",840.431786607951,3211.68335713446,"E"
"cell377...24377",667.041611392051,2026.78404375911,"E"
"cell378...24378",1729.61510065943,2035.58177081868,"E"
"cell379...24379",354.389071464539,2214.71852902323,"E"
"cell380...24380",986.6374572739,2350.41274502873,"E"
"cell381...24381",859.426733572036,3554.90073561668,"E"
"cell382...24382",1128.52768599987,2503.87050351128,"E"
"cell383...24383",1312.32463102788,3120.04123209044,"E"
"cell384...24384",1957.10812555626,3009.67463897541,"E"
"cell385...24385",464.322296902537,3191.42733514309,"E"
"cell386...24386",481.623192317784,2746.48752249777,"E"
"cell387...24387",1593.67216797546,3363.48683852702,"E"
"cell388...24388",1663.34343003109,3929.7582898289,"E"
"cell389...24389",227.015412878245,2618.47747117281,"E"
"cell390...24390",1926.62403266877,2524.81153234839,"E"
"cell391...24391",294.645799323916,2537.88548987359,"E"
"cell392...24392",287.253885529935,2082.03531475738,"E"
"cell393...24393",1850.45987041667,3016.53741020709,"E"
"cell394...24394",1014.07120516524,2983.35155658424,"E"
"cell395...24395",309.702034108341,2679.72990544513,"E"
"cell396...24396",696.604104246944,3317.98456748948,"E"
"cell397...24397",1319.64205158874,3319.75475465879,"E"
"cell398...24398",623.544748872519,2509.99223859981,"E"
"cell399...24399",703.146818559617,2180.81142287701,"E"
"cell400...24400",295.691413804889,3638.3090368472,"E"
"cell401...24401",1317.7552181296,2138.91748338938,"E"
"cell402...24402",370.139929000288,2835.81847185269,"E"
"cell403...24403",1908.75627379864,3696.21315831318,"E"
"cell404...24404",1795.69698404521,3751.88742531464,"E"
"cell405...24405",1887.39410880953,2026.34749142453,"E"
"cell406...24406",1447.38150248304,3798.72779315338,"E"
"cell407...24407",740.714131854475,2101.30541725084,"E"
"cell408...24408",1562.03508051112,3645.82157088444,"E"
"cell409...24409",22.2990172915161,3279.08743312582,"E"
"cell410...24410",1880.61742438003,2951.63280703127,"E"
"cell411...24411",1987.49845242128,3020.96895966679,"E"
"cell412...24412",714.811490382999,2044.07312115654,"E"
"cell413...24413",1495.2701269649,2882.59000098333,"E"
"cell414...24414",1585.81804763526,3851.35459061712,"E"
"cell415...24415",1411.71801276505,3580.97376348451,"E"
"cell416...24416",951.650077477098,2324.55630693585,"E"
"cell417...24417",989.30905200541,2565.8771302551,"E"
"cell418...24418",616.104897577316,3162.10615122691,"E"
"cell419...24419",1390.02449251711,3439.70917118713,"E"
"cell420...24420",1645.58661123738,2644.70122987404,"E"
"cell421...24421",869.43528149277,2331.02553198114,"E"
"cell422...24422",1029.46530561894,3917.53339022398,"E"
"cell423...24423",1326.02193532512,3933.78469767049,"E"
"cell424...24424",286.333173047751,2150.72932792827,"E"
"cell425...24425",688.974787481129,3770.19547810778,"E"
"cell426...24426",811.527164652944,3720.02817690372,"E"
"cell427...24427",170.622011646628,3714.56103911623,"E"
"cell428...24428",1865.14385649934,3506.23505702242,"E"
"cell429...24429",1676.76813341677,3474.61086371914,"E"
"cell430...24430",1758.86659231037,2540.92130437493,"E"
"cell431...24431",1871.42493529245,3801.86636326835,"E"
"cell432...24432",144.921266939491,3703.06938700378,"E"
"cell433...24433",757.518881000578,3465.89404949918,"E"
"cell434...24434",1075.72984555736,2620.28758926317,"E"
"cell435...24435",210.100277327001,3494.061649777,"E"
"cell436...24436",1603.37541112676,3653.56892766431,"E"
"cell437...24437",1479.28349161521,2008.71311919764,"E"
"cell438...24438",104.298026766628,3315.04129618406,"E"
"cell439...24439",964.339146390557,2547.77670046315,"E"
"cell440...24440",1841.03568131104,2260.56238124147,"E"
"cell441...24441",83.0568578094244,3689.61858702824,"E"
"cell442...24442",587.983598001301,3552.2074601613,"E"
"cell443...24443",1001.7009745352,2889.57670517266,"E"
"cell444...24444",1219.49787018821,2468.13006093726,"E"
"cell445...24445",528.498099185526,3026.97236230597,"E"
"cell446...24446",846.19721909985,2318.5095791705,"E"
"cell447...24447",733.127232640982,3394.02606617659,"E"
"cell448...24448",1885.01064479351,2417.42435004562,"E"
"cell449...24449",247.447130270302,2940.14895753935,"E"
"cell450...24450",140.065358486027,3583.84630456567,"E"
"cell451...24451",1928.63407591358,2483.02001692355,"E"
"cell452...24452",885.020216461271,3957.16089941561,"E"
"cell453...24453",740.544760599732,2271.0817316547,"E"
"cell454...24454",340.48716025427,3990.36480812356,"E"
"cell455...24455",108.380858786404,2025.96304612234,"E"
"cell456...24456",1315.65613858402,2999.40512375906,"E"
"cell457...24457",1156.32383339107,2853.5035517998,"E"
"cell458...24458",1974.20352790505,2083.53173965588,"E"
"cell459...24459",1207.58480299264,3384.08477650955,"E"
"cell460...24460",129.899837542325,3431.80017452687,"E"
"cell461...24461",324.218163732439,2557.07274889573,"E"
"cell462...24462",950.795840937644,3996.52744596824,"E"
"cell463...24463",3.86566948145628,3421.88819823787,"E"
"cell464...24464",882.918286137283,3832.58617762476,"E"
"cell465...24465",521.859474480152,3566.80953782052,"E"
"cell466...24466",1876.82749098167,3237.18426795676,"E"
"cell467...24467",1431.66656745598,3311.1235727556,"E"
"cell468...24468",326.170956715941,3173.39393403381,"E"
"cell469...24469",952.376036904752,2022.49338896945,"E"
"cell470...24470",1380.51344593987,3281.76500322297,"E"
"cell471...24471",921.790359076113,2835.85913293064,"E"
"cell472...24472",1910.29347665608,3071.79300906137,"E"
"cell473...24473",1425.08024489507,3207.86936301738,"E"
"cell474...24474",794.295866508037,3405.59259569272,"E"
"cell475...24475",235.441224183887,3087.52166526392,"E"
"cell476...24476",480.232546105981,2892.84926373512,"E"
"cell477...24477",1727.26113302633,3476.29019990563,"E"
"cell478...24478",871.952803339809,2508.73924791813,"E"
"cell479...24479",995.736103970557,2853.65362558514,"E"
"cell480...24480",1383.85534426197,2449.21874580905,"E"
"cell481...24481",1520.62656357884,3456.1463650316,"E"
"cell482...24482",310.802445281297,2630.41958445683,"E"
"cell483...24483",1698.91418609768,2445.65692497417,"E"
"cell484...24484",1893.63563805819,2497.3313594237,"E"
"cell485...24485",1176.83838075027,3496.1173441261,"E"
"cell486...24486",1004.50163055211,2540.23190354928,"E"
"cell487...24487",379.559835419059,2977.22081653774,"E"
"cell488...24488",3.67371644824743,3389.98032780364,"E"
"cell489...24489",1755.15612447634,2831.46239863709,"E"
"cell490...24490",268.222675658762,3749.33652346954,"E"
"cell491...24491",45.4824483022094,3989.68512192369,"E"
"cell492...24492",1878.2734121196,2476.2851013802,"E"
"cell493...24493",585.897445678711,2507.19713512808,"E"
"cell494...24494",328.653148841113,2479.05098693445,"E"
"cell495...24495",798.205111641437,3977.5005383417,"E"
"cell496...24496",919.150824192911,2066.62512011826,"E"
"cell497...24497",868.061697110534,3384.619446937,"E"
"cell498...24498",1034.01965275407,2763.93542252481,"E"
"cell499...24499",1692.49150529504,3155.54335806519,"E"
"cell500...24500",110.328572802246,2737.61084349826,"E"
