"","x","y","celltypes"
"cell1775",231.604878557846,198.190840892494,"B"
"cell1776",949.920209357515,881.732020992786,"D"
"cell1777",83.5081576369703,161.363870836794,"B"
"cell1778",193.044015904889,789.716308237985,"B"
"cell1779",74.695295188576,921.758247772232,"B"
"cell1780",605.016008019447,521.260639186949,"A"
"cell1781",215.842896373942,20.3643825370818,"B"
"cell1782",587.987260660157,121.535250218585,"D"
"cell1783",228.897603228688,220.305431401357,"B"
"cell1784",390.925179235637,626.784958876669,"B"
"cell1785",347.905913367867,716.503412462771,"D"
"cell1786",918.379402486607,374.187414767221,"D"
"cell1787",112.039123661816,430.000867228955,"B"
"cell1788",254.976143594831,187.82216636464,"D"
"cell1789",186.624069930986,170.68098206073,"D"
"cell1790",745.543522993103,560.121854767203,"D"
"cell1791",932.968782261014,952.005691127852,"B"
"cell1792",494.711893843487,718.828025972471,"D"
"cell1793",644.993681227788,611.078579211608,"D"
"cell1794",175.802586833015,468.449970474467,"D"
"cell1795",602.994646178558,25.9514320641756,"A"
"cell1796",887.757665943354,801.994697889313,"A"
"cell1797",490.209404379129,329.534132033587,"D"
"cell1798",18.3835725765675,6.01890846155584,"D"
"cell1799",179.39079226926,942.850269610062,"B"
"cell1800",299.391138367355,769.887712784111,"A"
"cell1801",276.964061195031,976.159376790747,"A"
"cell1802",61.6094244178385,23.5227276571095,"A"
"cell1803",355.32134771347,748.254963662475,"D"
"cell1804",577.037754002959,612.767340848222,"D"
"cell1805",535.031558480114,512.801430653781,"B"
"cell1806",604.272830300033,874.437238555402,"B"
"cell1807",486.148978350684,13.2819041609764,"D"
"cell1808",131.626568036154,555.495660053566,"A"
"cell1809",964.57004873082,924.096579663455,"A"
"cell1810",742.461576359347,535.429883049801,"D"
"cell1811",366.839384660125,227.849250426516,"D"
"cell1812",150.825294898823,4.26723924465477,"D"
"cell1813",226.939673302695,674.74200646393,"B"
"cell1814",745.116808917373,111.760105704889,"A"
"cell1815",50.592377781868,114.785871468484,"A"
"cell1816",593.993296846747,773.117371369153,"D"
"cell1817",158.368041971698,725.970957195386,"B"
"cell1818",762.78072502464,78.3975780941546,"A"
"cell1819",995.281064882874,5.10848499834538,"C"
"cell1820",173.998110694811,455.259998561814,"B"
"cell1821",619.130822597072,989.025634946302,"A"
"cell1822",537.983173970133,619.448245270178,"D"
"cell1823",818.258262239397,237.372878007591,"D"
"cell1824",321.746907196939,361.664640251547,"C"
"cell1825",582.326936768368,742.622322868556,"B"
"cell1826",70.9323794580996,197.317335521802,"B"
"cell1827",570.644013117999,26.2142333667725,"B"
"cell1828",560.67725061439,71.9839727971703,"A"
"cell1829",434.170939493924,581.832582363859,"D"
"cell1830",961.94878523238,604.207064723596,"A"
"cell1831",711.271684383973,982.604904100299,"D"
"cell1832",258.469532011077,28.2371218781918,"B"
"cell1833",925.67753768526,862.138818949461,"B"
"cell1834",420.811663148925,177.42281104438,"D"
"cell1835",816.300745587796,659.622746752575,"D"
"cell1836",754.665047628805,455.581671092659,"D"
"cell1837",412.143304478377,315.793792251498,"C"
"cell1838",514.416832011193,167.213704204187,"A"
"cell1839",542.284718481824,429.882332216948,"B"
"cell1840",974.024304188788,435.299002565444,"B"
"cell1841",73.637954890728,998.813308309764,"A"
"cell1842",769.50380532071,805.156203918159,"D"
"cell1843",872.554909205064,336.91137121059,"B"
"cell1844",989.865584531799,507.219970459118,"A"
"cell1845",965.147644048557,290.489595383406,"D"
"cell1846",636.421318631619,554.588325321674,"B"
"cell1847",65.3892939444631,265.910958871245,"D"
"cell1848",128.414754988626,945.077045354992,"C"
"cell1849",492.784780450165,126.765631139278,"D"
"cell1850",663.244860246778,455.688889371231,"D"
"cell1851",189.378713723272,654.302526731044,"D"
"cell1852",177.598393289372,612.352547002956,"B"
"cell1853",115.560325561091,568.944267230108,"D"
"cell1854",156.952400226146,23.6329433973879,"B"
"cell1855",857.4108495377,883.386893197894,"D"
"cell1856",424.86053169705,512.261637486517,"D"
"cell1857",878.341671079397,670.730007812381,"B"
"cell1858",824.826563941315,223.625832237303,"D"
"cell1859",978.819616837427,102.729415055364,"D"
"cell1860",634.543015854433,77.9780249577016,"A"
"cell1861",691.523276036605,375.896577723324,"D"
"cell1862",792.183339362964,841.91673132591,"B"
"cell1863",34.1706455219537,538.620322709903,"D"
"cell1864",819.993681041524,491.406876128167,"A"
"cell1865",687.636162620038,987.831338075921,"B"
"cell1866",431.776891928166,827.752581331879,"A"
"cell1867",243.875786894932,146.671165479347,"B"
"cell1868",8.14770301803946,181.809379486367,"D"
"cell1869",421.106143388897,407.244702801108,"C"
"cell1870",430.653251009062,8.14834819175303,"D"
"cell1871",595.592122757807,786.297707818449,"B"
"cell1872",984.963058726862,564.716395223513,"D"
"cell1873",528.043455909938,265.264114132151,"B"
"cell1874",523.278417764232,827.212975826114,"A"
"cell1875",786.444804864004,324.715558206663,"D"
"cell1876",87.7224092837423,994.529931340367,"A"
"cell1877",256.111980648711,239.496344001964,"C"
"cell1878",356.60412022844,812.511944910511,"B"
"cell1879",249.05545799993,36.6195442620665,"D"
"cell1880",175.018487730995,855.527029372752,"B"
"cell1881",572.922080755234,1.16199813783169,"D"
"cell1882",483.393148286268,269.030461087823,"B"
"cell1883",809.948969166726,461.208982625976,"D"
"cell1884",750.51523395814,637.901386246085,"D"
"cell1885",347.443797625601,97.3528381437063,"A"
"cell1886",806.874484289438,317.276554880664,"D"
"cell1887",251.76422810182,575.807736022398,"B"
"cell1888",592.963553965092,663.508058292791,"A"
"cell1889",156.215733382851,791.351313237101,"A"
"cell1890",175.159651553258,118.293810170144,"B"
"cell1891",226.377300918102,231.169059406966,"B"
"cell1892",791.963252006099,350.582031533122,"D"
"cell1893",388.376479735598,458.335949108005,"A"
"cell1894",911.222032504156,72.1909771673381,"B"
"cell1895",121.8470511958,243.369071977213,"B"
"cell1896",987.835156964138,518.254502210766,"D"
"cell1897",755.28792059049,501.254438888282,"D"
"cell1898",310.775833902881,674.529788084328,"B"
"cell1899",19.8653580155224,199.540129397064,"B"
"cell1900",682.283061323687,522.952783387154,"C"
"cell1901",438.736066687852,246.978639159352,"C"
"cell1902",883.700705366209,261.5110501647,"B"
"cell1903",74.2437855806202,801.221817964688,"B"
"cell1904",453.66955595091,405.676354188472,"B"
"cell1905",888.036270625889,266.299674520269,"D"
"cell1906",700.159241678193,50.2015422098339,"B"
"cell1907",304.615611210465,811.8524516467,"B"
"cell1908",584.890802390873,411.933311028406,"B"
"cell1909",870.453770039603,589.451455278322,"D"
"cell1910",446.52355927974,37.9020404070616,"A"
"cell1911",337.37303968519,287.367034470662,"C"
"cell1912",566.908608656377,493.830243125558,"B"
"cell1913",415.764981647953,291.815681150183,"B"
"cell1914",832.66066480428,960.031080758199,"B"
"cell1915",153.707588091493,629.487839993089,"D"
"cell1916",658.649043180048,759.347913088277,"B"
"cell1917",1.02681899443269,225.582466460764,"B"
"cell1918",320.450928527862,930.699282558635,"D"
"cell1919",950.132880592719,878.01841692999,"D"
"cell1920",12.5525095500052,911.954281385988,"C"
"cell1921",79.0907654445618,390.361216617748,"D"
"cell1922",213.288370519876,370.715910103172,"A"
"cell1923",994.843258988112,292.225106153637,"A"
"cell1924",492.03958758153,641.883824951947,"C"
"cell1925",627.634118078277,389.997333055362,"B"
"cell1926",5.96133503131568,33.8000932242721,"C"
"cell1927",285.853998735547,583.98018614389,"C"
"cell1928",986.480417195708,814.279590034857,"C"
"cell1929",757.692324928939,572.280898224562,"C"
"cell1930",68.2749908883125,236.031974665821,"D"
"cell1931",810.763978632167,113.631349755451,"D"
"cell1932",122.871407074854,826.521859038621,"C"
"cell1933",409.918360644951,939.973018830642,"C"
"cell1934",927.543645258993,30.6616220623255,"C"
"cell1935",554.208239307627,41.1253825295717,"D"
"cell1936",14.2666143365204,874.309754930437,"C"
"cell1937",967.365281190723,352.220267057419,"D"
"cell1938",770.065532531589,307.485260767862,"B"
"cell1939",79.9524132162333,871.18188617751,"C"
"cell1940",365.419848356396,923.051160294563,"A"
"cell1941",480.426545254886,490.252809599042,"B"
"cell1942",675.760691985488,492.284960579127,"D"
"cell1943",786.447250749916,185.023497324437,"D"
"cell1944",810.058057308197,261.712845647708,"B"
"cell1945",78.677503624931,348.247224697843,"C"
"cell1946",168.914441019297,690.853481413797,"A"
"cell1947",36.7327940184623,140.372309833765,"B"
"cell1948",240.142308874056,476.776043185964,"B"
"cell1949",912.195181939751,832.619810011238,"C"
"cell1950",1.36347976513207,265.586382243782,"A"
"cell1951",227.300448110327,775.234733475372,"B"
"cell1952",168.262931751087,185.494924196973,"D"
"cell1953",149.762514978647,390.233527868986,"D"
"cell1954",648.097161203623,992.025062208995,"D"
"cell1955",485.572549281642,146.795924985781,"D"
"cell1956",693.244319409132,171.145766507834,"B"
"cell1957",289.669456658885,132.664274657145,"B"
"cell1958",978.671659715474,711.97082917206,"D"
"cell1959",288.126329425722,911.851749988273,"B"
"cell1960",525.764521211386,416.281843557954,"B"
"cell1961",77.8222696390003,784.835475031286,"C"
"cell1962",678.553835256025,154.373486759141,"D"
"cell1963",181.949716527015,12.2919178102165,"D"
"cell1964",529.804455116391,82.2354448027909,"A"
"cell1965",801.678828895092,519.093003123999,"A"
"cell1966",313.187195919454,445.089288288727,"A"
"cell1967",691.273411735892,994.216378545389,"D"
"cell1968",773.044522618875,79.8554408829659,"D"
"cell1969",261.793632525951,154.718979028985,"A"
"cell1970",678.760153008625,67.2961501404643,"D"
"cell1971",992.143295938149,42.6568719558418,"A"
"cell1972",551.487519871444,753.689459292218,"B"
"cell1973",930.684473598376,12.1625945903361,"D"
"cell1974",207.40434480831,406.420856714249,"A"
"cell1975",229.959039483219,411.65281063877,"D"
"cell1976",483.98658935912,977.203529328108,"D"
"cell1977",461.059393826872,221.40681813471,"B"
"cell1978",782.721356954426,736.711106961593,"C"
"cell1979",0.605266075581312,823.753194883466,"A"
"cell1980",750.623380066827,950.343935750425,"A"
"cell1981",830.732437549159,98.5238691791892,"B"
"cell1982",314.671236323193,692.418950377032,"B"
"cell1983",712.033160030842,284.22638704069,"B"
"cell1984",251.71154923737,801.075034309179,"B"
"cell1985",309.347498230636,831.794714787975,"D"
"cell1986",986.753219505772,679.838558426127,"D"
"cell1987",423.095647012815,416.039432166144,"B"
"cell1988",852.890213020146,343.821749091148,"B"
"cell1989",534.399916650727,296.874676598236,"D"
"cell1990",548.17751632072,822.133605368435,"B"
"cell1991",845.543978502974,500.879856059328,"D"
"cell1992",377.029079943895,496.786301257089,"B"
"cell1993",166.043678531423,364.361931569874,"D"
"cell1994",189.248028676957,849.381481064484,"B"
"cell1995",856.867816066369,313.532576197758,"D"
"cell1996",337.503234623,212.108394829556,"B"
"cell1997",775.028235046193,585.793458623812,"C"
"cell1998",69.0702020656317,842.366850702092,"C"
"cell1999",240.949265658855,125.383907929063,"C"
"cell2000",242.80183785595,377.530383877456,"D"
